,date,meant
1388,19050923,26.3
1389,19051023,25.5
1390,19051123,22.1
1391,19051223,13.4
1392,19050124,16
1393,19050224,18.7
1394,19050324,18.5
1395,19050424,23.6
1396,19050524,27.4
1397,19050624,27.8
1398,19050724,28.8
1399,19050824,24.9
1400,19050924,26.2
1401,19051024,27.3
1402,19051124,21.1
1403,19051224,10.8
1404,19050125,16
1405,19050225,18.7
1406,19050325,19.9
1407,19050425,24.8
1408,19050525,26.7
1409,19050625,28.4
1410,19050725,28.2
1411,19050825,24.4
1412,19050925,26.7
1413,19051025,27.6
1414,19051125,21.4
1415,19051225,9.8
1416,19050126,13.8
1417,19050226,18
1418,19050326,21.1
1419,19050426,23.8
1420,19050526,24.5
1421,19050626,29.1
1422,19050726,28.8
1423,19050826,23.5
1424,19050926,25.7
1425,19051026,27.5
1426,19051126,22.9
1427,19051226,12.1
1428,19050127,15
1429,19050227,17.8
1430,19050327,21.1
1431,19050427,22.7
1432,19050527,27
1433,19050627,28.5
1434,19050727,28.4
1435,19050827,26.4
1436,19050927,26.8
1437,19051027,27.2
1438,19051127,20.7
1439,19051227,14.5
1440,19050128,15.5
1441,19050228,18.9
1442,19050328,20.2
1443,19050428,23
1444,19050528,27
1445,19050628,26.7
1446,19050728,28.1
1447,19050828,27.7
1448,19050928,27
1449,19051028,27.9
1450,19051128,18.7
1451,19051228,16.1
1452,19050129,16.9
1453,19050229,19.3
1454,19050329,18.7
1455,19050429,23.9
1456,19050529,24.2
1457,19050629,25.6
1458,19050729,28.6
1459,19050829,28.4
1460,19050929,25.9
1461,19051029,26.9
1462,19051129,18
1463,19051229,16.9
1464,19050130,16.5
1465,19050230,-999
1466,19050330,16.7
1467,19050430,24.9
1468,19050530,21.7
1469,19050630,25.2
1470,19050730,28.8
1471,19050830,28.1
1472,19050930,26.2
1473,19051030,25.3
1474,19051130,16.1
1475,19051230,14.2
1476,19050131,16.1
1477,19050231,-999
1478,19050331,17.7
1479,19050431,-999
1480,19050531,23.9
1481,19050631,-999
1482,19050731,27.8
1483,19050831,28.4
1484,19050931,-999
1485,19051031,21.3
1486,19051131,-999
1487,19051231,12
1488,19060101,13.6
1489,19060201,7.3
1490,19060301,10.8
1491,19060401,19.5
1492,19060501,26.3
1493,19060601,25
1494,19060701,28.4
1495,19060801,27.1
1496,19060901,26.9
1497,19061001,25.7
1498,19061101,22.8
1499,19061201,20.7
1500,19060102,13.9
1501,19060202,7.1
1502,19060302,11.3
1503,19060402,14.6
1504,19060502,27.5
1505,19060602,26.9
1506,19060702,28.4
1507,19060802,25.4
1508,19060902,29.2
1509,19061002,23.1
1510,19061102,24.1
1511,19061202,20.6
1512,19060103,16.7
1513,19060203,7
1514,19060303,10.9
1515,19060403,11.6
1516,19060503,25.5
1517,19060603,27.9
1518,19060703,28.1
1519,19060803,27
1520,19060903,28.7
1521,19061003,23.1
1522,19061103,23.9
1523,19061203,19.7
1524,19060104,18.3
1525,19060204,7.4
1526,19060304,10.3
1527,19060404,12.5
1528,19060504,22.1
1529,19060604,28.1
1530,19060704,28.5
1531,19060804,27.8
1532,19060904,27.7
1533,19061004,25
1534,19061104,19.1
1535,19061204,20.3
1536,19060105,19.1
1537,19060205,7.4
1538,19060305,9
1539,19060405,13.8
1540,19060505,23.4
1541,19060605,27.8
1542,19060705,28.4
1543,19060805,28.1
1544,19060905,27.7
1545,19061005,23.8
1546,19061105,15.9
1547,19061205,20.9
1548,19060106,19.8
1549,19060206,8
1550,19060306,9.4
1551,19060406,16.8
1552,19060506,24.9
1553,19060606,26.2
1554,19060706,27.6
1555,19060806,28.4
1556,19060906,27.6
1557,19061006,24.2
1558,19061106,17.5
1559,19061206,22
1560,19060107,18
1561,19060207,8.4
1562,19060307,11.1
1563,19060407,17.2
1564,19060507,25.4
1565,19060607,26.4
1566,19060707,26.5
1567,19060807,28.3
1568,19060907,27.8
1569,19061007,25.2
1570,19061107,18.3
1571,19061207,22.5
1572,19060108,17.5
1573,19060208,6.5
1574,19060308,13.4
1575,19060408,17
1576,19060508,26.2
1577,19060608,28
1578,19060708,26.6
1579,19060808,28.6
1580,19060908,28.1
1581,19061008,25.6
1582,19061108,19.1
1583,19061208,22
1584,19060109,16.9
1585,19060209,5.1
1586,19060309,14.7
1587,19060409,16.4
1588,19060509,27
1589,19060609,27.7
1590,19060709,28.2
1591,19060809,28.8
1592,19060909,26
1593,19061009,24.8
1594,19061109,20
1595,19061209,20.7
1596,19060110,18.1
1597,19060210,4.7
1598,19060310,15.2
1599,19060410,18.5
1600,19060510,24.9
1601,19060610,28.7
1602,19060710,28.4
1603,19060810,28.7
1604,19060910,27.4
1605,19061010,25.5
1606,19061110,21.6
1607,19061210,21.5
1608,19060111,17.4
1609,19060211,5.8
1610,19060311,17.2
1611,19060411,20.4
1612,19060511,26.5
1613,19060611,29
1614,19060711,28.6
1615,19060811,28.6
1616,19060911,27.9
1617,19061011,25.5
1618,19061111,21.1
1619,19061211,19.6
1620,19060112,17.5
1621,19060212,6.3
1622,19060312,19
1623,19060412,20.3
1624,19060512,25.8
1625,19060612,29.4
1626,19060712,28.2
1627,19060812,28.3
1628,19060912,28
1629,19061012,26
1630,19061112,22.6
1631,19061212,13.5
1632,19060113,18.8
1633,19060213,7.8
1634,19060313,18.8
1635,19060413,20.1
1636,19060513,26
1637,19060613,29.8
1638,19060713,28.5
1639,19060813,28.9
1640,19060913,28
1641,19061013,26.2
1642,19061113,22.8
1643,19061213,15.7
1644,19060114,17.7
1645,19060214,9.4
1646,19060314,20
1647,19060414,22.4
1648,19060514,26.1
1649,19060614,28.2
1650,19060714,28.7
1651,19060814,29.1
1652,19060914,28.2
1653,19061014,26.5
1654,19061114,22
1655,19061214,19.4
1656,19060115,18.8
1657,19060215,11.3
1658,19060315,17.3
1659,19060415,23.5
1660,19060515,25.9
1661,19060615,28.8
1662,19060715,29.8
1663,19060815,29.5
1664,19060915,28
1665,19061015,26.3
1666,19061115,18.5
1667,19061215,15.6
1668,19060116,18
1669,19060216,11.4
1670,19060316,16.6
1671,19060416,24.3
1672,19060516,26.9
1673,19060616,27.9
1674,19060716,29.4
1675,19060816,28.8
1676,19060916,28.2
1677,19061016,25.9
1678,19061116,17.5
1679,19061216,13.3
1680,19060117,18.1
1681,19060217,9.8
1682,19060317,14.9
1683,19060417,24.1
1684,19060517,27.2
1685,19060617,26.8
1686,19060717,29.4
1687,19060817,27.9
1688,19060917,26.2
1689,19061017,26.2
1690,19061117,17.6
1691,19061217,15.2
1692,19060118,20.2
1693,19060218,12.4
1694,19060318,15.3
1695,19060418,19.9
1696,19060518,27.1
1697,19060618,29
1698,19060718,29.8
1699,19060818,27.2
1700,19060918,24.5
1701,19061018,27
1702,19061118,19.8
1703,19061218,15.1
1704,19060119,20.3
1705,19060219,15.8
1706,19060319,16.1
1707,19060419,23.5
1708,19060519,26.7
1709,19060619,27.8
1710,19060719,29.9
1711,19060819,26.8
1712,19060919,22.8
1713,19061019,25.5
1714,19061119,20
1715,19061219,15
1716,19060120,21.6
1717,19060220,14.3
1718,19060320,15.3
1719,19060420,23.7
1720,19060520,27.4
1721,19060620,27
1722,19060720,29.7
1723,19060820,27
1724,19060920,23
1725,19061020,20.4
1726,19061120,20.7
1727,19061220,15.4
1728,19060121,22.3
1729,19060221,16.4
1730,19060321,12.4
1731,19060421,19.9
1732,19060521,25.4
1733,19060621,26
1734,19060721,28
1735,19060821,28.2
1736,19060921,24.8
1737,19061021,16.8
1738,19061121,18.7
1739,19061221,14.3
1740,19060122,21.5
1741,19060222,15
1742,19060322,12.3
1743,19060422,18.2
1744,19060522,26.6
1745,19060622,23.6
1746,19060722,29.2
1747,19060822,27.5
1748,19060922,26.1
1749,19061022,19.6
1750,19061122,18.7
1751,19061222,16.6
1752,19060123,22.3
1753,19060223,16.1
1754,19060323,13.8
1755,19060423,18.8
1756,19060523,28
1757,19060623,24.7
1758,19060723,28.2
1759,19060823,28
1760,19060923,26.6
1761,19061023,21.9
1762,19061123,19.7
1763,19061223,16.8
1764,19060124,22.5
1765,19060224,18.9
1766,19060324,15.4
1767,19060424,20.9
1768,19060524,28.4
1769,19060624,25.8
1770,19060724,28.7
1771,19060824,27.7
1772,19060924,26.3
1773,19061024,23.5
1774,19061124,21.2
1775,19061224,17.7
1776,19060125,22.8
1777,19060225,13.1
1778,19060325,16.7
1779,19060425,22.8
1780,19060525,26.5
1781,19060625,26.9
1782,19060725,29.1
1783,19060825,28.2
1784,19060925,26.3
1785,19061025,24.6
1786,19061125,18.3
1787,19061225,17.9
1788,19060126,17
1789,19060226,12.3
1790,19060326,18.6
1791,19060426,24.8
1792,19060526,26.1
1793,19060626,27.3
1794,19060726,30
1795,19060826,28.7
1796,19060926,27.3
1797,19061026,25.2
1798,19061126,19.4
1799,19061226,16.3
1800,19060127,11.3
1801,19060227,11.4
1802,19060327,17.5
1803,19060427,25.5
1804,19060527,26.8
1805,19060627,28.6
1806,19060727,28.4
1807,19060827,28.6
1808,19060927,27.6
1809,19061027,25
1810,19061127,19.4
1811,19061227,17.9
1812,19060128,8.4
1813,19060228,10.4
1814,19060328,16.2
1815,19060428,25.5
1816,19060528,26.6
1817,19060628,28.5
1818,19060728,26.2
1819,19060828,27.2
1820,19060928,26.3
1821,19061028,24.7
1822,19061128,20.2
1823,19061228,16.5
1824,19060129,8.3
1825,19060229,-999
1826,19060329,16.5
1827,19060429,25.3
1828,19060529,25.8
1829,19060629,28.7
1830,19060729,27.2
1831,19060829,28.6
1832,19060929,26.6
1833,19061029,25.3
1834,19061129,19.5
1835,19061229,13.4
1836,19060130,6.5
1837,19060230,-999
1838,19060330,17.1
1839,19060430,26.1
1840,19060530,26.1
1841,19060630,28.6
1842,19060730,28.4
1843,19060830,26.6
1844,19060930,26.5
1845,19061030,22.3
1846,19061130,19.9
1847,19061230,12
1848,19060131,7
1849,19060231,-999
1850,19060331,18.4
1851,19060431,-999
1852,19060531,24.8
1853,19060631,-999
1854,19060731,28.9
1855,19060831,25.7
1856,19060931,-999
1857,19061031,20.9
1858,19061131,-999
1859,19061231,10.9
1860,19070101,9.2
1861,19070201,13.1
1862,19070301,9.7
1863,19070401,17.1
1864,19070501,21.3
1865,19070601,25.7
1866,19070701,28.8
1867,19070801,29
1868,19070901,27.5
1869,19071001,27.1
1870,19071101,24.5
1871,19071201,19.8
1872,19070102,9.7
1873,19070202,11.8
1874,19070302,9.9
1875,19070402,17.3
1876,19070502,20.6
1877,19070602,26.7
1878,19070702,28.5
1879,19070802,28.6
1880,19070902,28.1
1881,19071002,27.4
1882,19071102,23.7
1883,19071202,21.2
1884,19070103,9.7
1885,19070203,12.8
1886,19070303,12.7
1887,19070403,18.4
1888,19070503,21.6
1889,19070603,27.3
1890,19070703,29.3
1891,19070803,28.4
1892,19070903,28.8
1893,19071003,21.7
1894,19071103,19.1
1895,19071203,19.3
1896,19070104,12.2
1897,19070204,10.9
1898,19070304,14.7
1899,19070404,18.3
1900,19070504,22.9
1901,19070604,28.3
1902,19070704,28.8
1903,19070804,28.9
1904,19070904,25.8
1905,19071004,21
1906,19071104,18.6
1907,19071204,19
1908,19070105,14.7
1909,19070205,13.4
1910,19070305,16.7
1911,19070405,20.2
1912,19070505,23
1913,19070605,27.2
1914,19070705,27.7
1915,19070805,29
1916,19070905,26.7
1917,19071005,22.3
1918,19071105,17.6
1919,19071205,18.9
1920,19070106,14.8
1921,19070206,15.2
1922,19070306,14.1
1923,19070406,20.6
1924,19070506,21.4
1925,19070606,28.2
1926,19070706,28.2
1927,19070806,28.9
1928,19070906,27.2
1929,19071006,23.4
1930,19071106,17.1
1931,19071206,18.8
1932,19070107,16.3
1933,19070207,17.8
1934,19070307,12.7
1935,19070407,21.3
1936,19070507,21.7
1937,19070607,28.2
1938,19070707,28.7
1939,19070807,29
1940,19070907,27.4
1941,19071007,22.2
1942,19071107,19.1
1943,19071207,18.7
1944,19070108,17.4
1945,19070208,19.6
1946,19070308,14.5
1947,19070408,21.6
1948,19070508,22.1
1949,19070608,28.7
1950,19070708,28.7
1951,19070808,29.4
1952,19070908,28.1
1953,19071008,24.4
1954,19071108,17.7
1955,19071208,19.3
1956,19070109,18.6
1957,19070209,16.5
1958,19070309,15.7
1959,19070409,23.3
1960,19070509,23.6
1961,19070609,28.8
1962,19070709,28.8
1963,19070809,29.6
1964,19070909,27.6
1965,19071009,23.4
1966,19071109,17.2
1967,19071209,17.6
1968,19070110,19.5
1969,19070210,15.4
1970,19070310,17.6
1971,19070410,19.3
1972,19070510,23.2
1973,19070610,28.7
1974,19070710,28.9
1975,19070810,29.5
1976,19070910,26.6
1977,19071010,23.2
1978,19071110,18.1
1979,19071210,15.8
1980,19070111,14.5
1981,19070211,13.2
1982,19070311,17.3
1983,19070411,18.7
1984,19070511,23.6
1985,19070611,28.8
1986,19070711,28.7
1987,19070811,28.9
1988,19070911,26.3
1989,19071011,23.7
1990,19071111,18
1991,19071211,12.5
1992,19070112,9.6
1993,19070212,12.5
1994,19070312,15.1
1995,19070412,19.1
1996,19070512,24.6
1997,19070612,28.4
1998,19070712,28.6
1999,19070812,28.9
2000,19070912,25.3
2001,19071012,23.8
2002,19071112,18.2
2003,19071212,14.1
2004,19070113,8.4
2005,19070213,12.6
2006,19070313,15.5
2007,19070413,21.2
2008,19070513,25.7
2009,19070613,27.6
2010,19070713,28.8
2011,19070813,28.8
2012,19070913,26.2
2013,19071013,24
2014,19071113,18.7
2015,19071213,16.3
2016,19070114,7.4
2017,19070214,12.1
2018,19070314,16.4
2019,19070414,21.1
2020,19070514,26.3
2021,19070614,28.3
2022,19070714,29.1
2023,19070814,29.2
2024,19070914,27.3
2025,19071014,25.1
2026,19071114,19.2
2027,19071214,17.2
2028,19070115,9.2
2029,19070215,13.8
2030,19070315,16
2031,19070415,22.3
2032,19070515,27.4
2033,19070615,28.3
2034,19070715,29.4
2035,19070815,29.2
2036,19070915,26.2
2037,19071015,25.5
2038,19071115,19.1
2039,19071215,19
2040,19070116,10.7
2041,19070216,15.9
2042,19070316,15.4
2043,19070416,23.2
2044,19070516,27.2
2045,19070616,29.1
2046,19070716,29.5
2047,19070816,29.4
2048,19070916,27.5
2049,19071016,26.2
2050,19071116,21
2051,19071216,20.2
2052,19070117,11.7
2053,19070217,16.5
2054,19070317,15.3
2055,19070417,22.3
2056,19070517,26.9
2057,19070617,29.1
2058,19070717,29.5
2059,19070817,29.1
2060,19070917,27.9
2061,19071017,25.9
2062,19071117,19.6
2063,19071217,18.8
2064,19070118,14.4
2065,19070218,16.7
2066,19070318,17.7
2067,19070418,19.9
2068,19070518,25.4
2069,19070618,28.9
2070,19070718,29.6
2071,19070818,29.1
2072,19070918,24.3
2073,19071018,24.4
2074,19071118,19.4
2075,19071218,20.7
2076,19070119,15.3
2077,19070219,17.4
2078,19070319,19.5
2079,19070419,19.3
2080,19070519,26.6
2081,19070619,28.9
2082,19070719,28.8
2083,19070819,27.4
2084,19070919,27.9
2085,19071019,24.3
2086,19071119,18.6
2087,19071219,19.4
2088,19070120,14.7
2089,19070220,18.8
2090,19070320,21.9
2091,19070420,20.8
2092,19070520,27.4
2093,19070620,29
2094,19070720,28
2095,19070820,28.6
2096,19070920,25.4
2097,19071020,22.4
2098,19071120,15.4
2099,19071220,19.3
2100,19070121,15.6
2101,19070221,20.2
2102,19070321,21.9
2103,19070421,23
2104,19070521,28.6
2105,19070621,26.3
2106,19070721,29
2107,19070821,29.1
2108,19070921,27
2109,19071021,21.8
2110,19071121,16.6
2111,19071221,19.1
2112,19070122,17.3
2113,19070222,22
2114,19070322,19.3
2115,19070422,22.7
2116,19070522,28.7
2117,19070622,27.8
2118,19070722,29.6
2119,19070822,29.2
2120,19070922,27.3
2121,19071022,21.3
2122,19071122,18.3
2123,19071222,15.4
2124,19070123,17.1
2125,19070223,19.3
2126,19070323,21.2
2127,19070423,21
2128,19070523,26.4
2129,19070623,27.8
2130,19070723,28.7
2131,19070823,30
2132,19070923,27.9
2133,19071023,21.4
2134,19071123,19.2
2135,19071223,11.8
2136,19070124,12.7
2137,19070224,22.7
2138,19070324,21.5
2139,19070424,21.7
2140,19070524,24.4
2141,19070624,28.2
2142,19070724,28
2143,19070824,28.3
2144,19070924,26.5
2145,19071024,21.5
2146,19071124,19.5
2147,19071224,8.9
2148,19070125,11.9
2149,19070225,13.7
2150,19070325,17.8
2151,19070425,22.8
2152,19070525,24.4
2153,19070625,27.3
2154,19070725,27.4
2155,19070825,28.9
2156,19070925,27.9
2157,19071025,22.2
2158,19071125,20
2159,19071225,10.2
2160,19070126,13.8
2161,19070226,9.6
2162,19070326,16.1
2163,19070426,23.1
2164,19070526,26
2165,19070626,26.4
2166,19070726,26.9
2167,19070826,27.9
2168,19070926,27.1
2169,19071026,22.2
2170,19071126,17.7
2171,19071226,11.8
2172,19070127,14.2
2173,19070227,9.8
2174,19070327,15.2
2175,19070427,23.7
2176,19070527,26.6
2177,19070627,27.7
2178,19070727,28
2179,19070827,29
2180,19070927,27.2
2181,19071027,22.7
2182,19071127,14.5
2183,19071227,13.8
2184,19070128,11.9
2185,19070228,9.5
2186,19070328,17.9
2187,19070428,21.5
2188,19070528,24
2189,19070628,28.2
2190,19070728,28.1
2191,19070828,30.3
2192,19070928,27.1
2193,19071028,23.1
2194,19071128,15
2195,19071228,14.1
2196,19070129,12.6
2197,19070229,-999
2198,19070329,16.2
2199,19070429,20.7
2200,19070529,23.3
2201,19070629,28.1
2202,19070729,28.6
2203,19070829,28.7
2204,19070929,24
2205,19071029,23.5
2206,19071129,16.4
2207,19071229,13.9
2208,19070130,13.7
2209,19070230,-999
2210,19070330,13.6
2211,19070430,20.8
2212,19070530,24.4
2213,19070630,29.1
2214,19070730,29.1
2215,19070830,25.3
2216,19070930,26
2217,19071030,23.3
2218,19071130,17.1
2219,19071230,15.7
2220,19070131,15.8
2221,19070231,-999
2222,19070331,14.8
2223,19070431,-999
2224,19070531,24.9
2225,19070631,-999
2226,19070731,29
2227,19070831,25.5
2228,19070931,-999
2229,19071031,24.4
2230,19071131,-999
2231,19071231,17.4
2232,19080101,18.8
2233,19080201,10.1
2234,19080301,9.1
2235,19080401,13.6
2236,19080501,22.6
2237,19080601,24.2
2238,19080701,27.4
2239,19080801,27.9
2240,19080901,26.7
2241,19081001,26.6
2242,19081101,22.6
2243,19081201,16
2244,19080102,12.6
2245,19080202,12.2
2246,19080302,11.8
2247,19080402,15
2248,19080502,21.4
2249,19080602,25.3
2250,19080702,27.5
2251,19080802,25.3
2252,19080902,26.6
2253,19081002,26.3
2254,19081102,23.7
2255,19081202,15.2
2256,19080103,12.5
2257,19080203,15.8
2258,19080303,14.3
2259,19080403,17.2
2260,19080503,21.8
2261,19080603,26.4
2262,19080703,27.7
2263,19080803,24.8
2264,19080903,25.7
2265,19081003,27.1
2266,19081103,25.1
2267,19081203,15.1
2268,19080104,13.9
2269,19080204,17.2
2270,19080304,14.2
2271,19080404,19
2272,19080504,23.2
2273,19080604,26.7
2274,19080704,27.6
2275,19080804,26.5
2276,19080904,26.7
2277,19081004,27.3
2278,19081104,20.9
2279,19081204,15.7
2280,19080105,15.4
2281,19080205,16.6
2282,19080305,14
2283,19080405,18.7
2284,19080505,24.3
2285,19080605,24.6
2286,19080705,27.5
2287,19080805,26.7
2288,19080905,25.5
2289,19081005,27.2
2290,19081105,20.2
2291,19081205,11.9
2292,19080106,16.3
2293,19080206,17.2
2294,19080306,14.6
2295,19080406,15
2296,19080506,25.7
2297,19080606,23.2
2298,19080706,27.6
2299,19080806,27.9
2300,19080906,27.2
2301,19081006,27.1
2302,19081106,21.7
2303,19081206,11.9
2304,19080107,16.6
2305,19080207,16.7
2306,19080307,15.7
2307,19080407,15.7
2308,19080507,23
2309,19080607,24.3
2310,19080707,28
2311,19080807,28.5
2312,19080907,28.1
2313,19081007,25
2314,19081107,21.7
2315,19081207,15
2316,19080108,15.6
2317,19080208,16.8
2318,19080308,18.1
2319,19080408,18.6
2320,19080508,22.4
2321,19080608,24.4
2322,19080708,28.1
2323,19080808,27.4
2324,19080908,28.4
2325,19081008,25.4
2326,19081108,21.6
2327,19081208,15
2328,19080109,15.8
2329,19080209,16.5
2330,19080309,18.8
2331,19080409,21.4
2332,19080509,23.9
2333,19080609,22.6
2334,19080709,28.3
2335,19080809,26
2336,19080909,28.3
2337,19081009,24.1
2338,19081109,21.6
2339,19081209,16.5
2340,19080110,14
2341,19080210,15.6
2342,19080310,19.3
2343,19080410,21.8
2344,19080510,23.4
2345,19080610,25.6
2346,19080710,28.3
2347,19080810,25.1
2348,19080910,28.3
2349,19081010,25.7
2350,19081110,20.6
2351,19081210,15.1
2352,19080111,13.6
2353,19080211,15
2354,19080311,20.4
2355,19080411,22.3
2356,19080511,23.9
2357,19080611,25.1
2358,19080711,28.1
2359,19080811,25.2
2360,19080911,26.8
2361,19081011,27
2362,19081111,18.9
2363,19081211,13.2
2364,19080112,14.9
2365,19080212,16.3
2366,19080312,19.9
2367,19080412,22.5
2368,19080512,23.4
2369,19080612,26.7
2370,19080712,28.2
2371,19080812,25.8
2372,19080912,28
2373,19081012,26.9
2374,19081112,19
2375,19081212,13.1
2376,19080113,16.2
2377,19080213,17.1
2378,19080313,21.3
2379,19080413,22.4
2380,19080513,23.7
2381,19080613,26.7
2382,19080713,28.5
2383,19080813,27.3
2384,19080913,25.9
2385,19081013,27
2386,19081113,19.5
2387,19081213,14.9
2388,19080114,16.6
2389,19080214,16.4
2390,19080314,21.1
2391,19080414,22.1
2392,19080514,25.3
2393,19080614,27.6
2394,19080714,28.7
2395,19080814,26.2
2396,19080914,25
2397,19081014,25.7
2398,19081114,21.3
2399,19081214,16.6
2400,19080115,16.3
2401,19080215,15.9
2402,19080315,14.2
2403,19080415,21.1
2404,19080515,24.4
2405,19080615,27.7
2406,19080715,28.7
2407,19080815,27
2408,19080915,25.2
2409,19081015,26.1
2410,19081115,21.9
2411,19081215,15.5
2412,19080116,16.6
2413,19080216,13.3
2414,19080316,9.6
2415,19080416,22
2416,19080516,25.4
2417,19080616,27.5
2418,19080716,28.9
2419,19080816,27.4
2420,19080916,25.9
2421,19081016,26.2
2422,19081116,22.8
2423,19081216,17.4
2424,19080117,18.8
2425,19080217,11.1
2426,19080317,9.1
2427,19080417,20.7
2428,19080517,25.9
2429,19080617,28.3
2430,19080717,27.3
2431,19080817,27.3
2432,19080917,27.3
2433,19081017,25.3
2434,19081117,22.6
2435,19081217,16.7
2436,19080118,17.9
2437,19080218,11.5
2438,19080318,11.2
2439,19080418,20.4
2440,19080518,25.8
2441,19080618,28.5
2442,19080718,26.8
2443,19080818,28.4
2444,19080918,26.7
2445,19081018,26.6
2446,19081118,23.1
2447,19081218,14.9
2448,19080119,17.2
2449,19080219,10.1
2450,19080319,15.2
2451,19080419,20.8
2452,19080519,25.3
2453,19080619,27.8
2454,19080719,27.9
